end_time,mean_3_days,mean_5_days,mean_7_days,change_cons_3_5,change_cons_3_7,max_temp,min_temp,mean_temp,median_temp,range_temp,diff_cons_now_1_day,diff_cons_now_2_day,diff_cons_now_3_day,diff_cons_now_4_day,diff_cons_now_5_day,diff_cons_now_6_day,diff_cons_now_7_day,diff_cons_now_8_day,diff_cons_now_9_day,diff_cons_now_10_day,diff_max_temp_now_1_day,diff_max_temp_now_2_day,diff_max_temp_now_3_day,diff_max_temp_now_4_day,diff_max_temp_now_5_day,diff_max_temp_now_6_day,diff_max_temp_now_7_day,diff_max_temp_now_8_day,diff_max_temp_now_9_day,diff_min_temp_now_1_day,diff_min_temp_now_2_day,diff_min_temp_now_3_day,diff_min_temp_now_4_day,diff_min_temp_now_5_day,diff_min_temp_now_6_day,diff_min_temp_now_7_day,diff_min_temp_now_8_day,diff_min_temp_now_9_day,diff_mean_temp_now_1_day,diff_mean_temp_now_2_day,diff_mean_temp_now_3_day,diff_mean_temp_now_4_day,diff_mean_temp_now_5_day,diff_mean_temp_now_6_day,diff_mean_temp_now_7_day,diff_mean_temp_now_8_day,diff_mean_temp_now_9_day
2016-05-05 06:00:00,0.0067,0.01876,0.034457,-0.01206,-0.027757,10,9,9.142857,9,1,0,-0.0201,-0.0335,-0.0402,0,-0.1474,-0.0201,-0.1273,-0.0603,-0.0603,-10,-9,-7,-7,-4,1,2,6,1,5,7,7,3,11,8,8,9,12,-2.958333,-2.166667,-1.75,-1.625,1.958333,5.208333,5.708333,7.791667,6.125
2016-05-06 06:00:00,0.0335,0.03082,0.027757,0.00268,0.005743,9,8,8.285714,8,1,0.1005,0.1005,0.0804,0.067,0.0603,0.1005,-0.0469,0.0804,-0.0268,0.0402,-4,-11,-10,-8,-8,-5,0,1,5,1,4,6,6,2,10,7,7,8,-1.5,-3.958333,-3.166667,-2.75,-2.625,0.958333,4.208333,4.708333,6.791667
2016-05-07 06:00:00,0.044667,0.03082,0.032543,0.013847,0.012124,13,5,7.857143,8,8,-0.067,0.0335,0.0335,0.0134,0,-0.0067,0.0335,-0.1139,0.0134,-0.0938,-5,0,-7,-6,-4,-4,-1,4,5,5,5,8,10,10,6,14,11,11,0.041667,2.5,0.041667,0.833333,1.25,1.375,4.958333,8.208333,8.708333
2016-05-08 06:00:00,0.044667,0.0268,0.0268,0.017867,0.017867,15,11,13,13,4,-0.0335,-0.1005,0,0,-0.0201,-0.0335,-0.0402,0,-0.1474,-0.0201,-7,-3,2,-5,-4,-2,-2,1,6,10,7,7,10,12,12,8,16,13,-0.416667,2.041667,4.5,2.041667,2.833333,3.25,3.375,6.958333,10.208333
2016-05-09 06:00:00,0.011167,0.0268,0.022014,-0.015633,-0.010848,16,11,13.142857,13,5,0,-0.0335,-0.1005,0,0,-0.0201,-0.0335,-0.0402,0,-0.1474,-8,-6,-2,3,-4,-3,-1,-1,2,5,11,8,8,11,13,13,9,17,-2.208333,0.583333,3.041667,5.5,3.041667,3.833333,4.25,4.375,7.958333
2016-05-10 06:00:00,0,0.0268,0.019143,-0.0268,-0.019143,16,11,13,13,5,0,0,-0.0335,-0.1005,0,0,-0.0201,-0.0335,-0.0402,0,-9,-8,-6,-2,3,-4,-3,-1,-1,5,5,11,8,8,11,13,13,9,-3.416667,-2.208333,0.583333,3.041667,5.5,3.041667,3.833333,4.25,4.375
2016-05-11 06:00:00,0,0.0067,0.019143,-0.0067,-0.019143,17,10,13.285714,14,7,0,0,0,-0.0335,-0.1005,0,0,-0.0201,-0.0335,-0.0402,-8,-8,-7,-5,-1,4,-3,-2,0,6,6,6,12,9,9,12,14,14,-1.458333,-2.416667,-1.208333,1.583333,4.041667,6.5,4.041667,4.833333,5.25
2016-05-12 06:00:00,0.002233,0.00134,0.0201,0.000893,-0.017867,17,10,13.142857,13,7,0.0067,0.0067,0.0067,0.0067,-0.0268,-0.0938,0.0067,0.0067,-0.0134,-0.0268,-8,-8,-8,-7,-5,-1,4,-3,-2,7,6,6,6,12,9,9,12,14,-1.583333,-1.458333,-2.416667,-1.208333,1.583333,4.041667,6.5,4.041667,4.833333
2016-05-13 06:00:00,0.002233,0.00134,0.005743,0.000893,-0.00351,13,10,11.571429,11,3,-0.0067,0,0,0,0,-0.0335,-0.1005,0,0,-0.0201,-13,-12,-12,-12,-11,-9,-5,0,-7,3,3,2,2,2,8,5,5,8,-6.125,-5.583333,-5.458333,-6.416667,-5.208333,-2.416667,0.041667,2.5,0.041667
2016-05-14 06:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,11,8,8.857143,9,3,0,-0.0067,0,0,0,0,-0.0335,-0.1005,0,0,-12,-15,-14,-14,-14,-13,-11,-7,-2,1,1,1,0,0,0,6,3,3,-3.708333,-8.125,-7.583333,-7.458333,-8.416667,-7.208333,-4.416667,-1.958333,0.5
2016-05-15 06:00:00,0,0.00134,0.000957,-0.00134,-0.000957,12,2,5.428571,4,10,0,0,-0.0067,0,0,0,0,-0.0335,-0.1005,0,-7,-11,-14,-13,-13,-13,-12,-10,-6,7,2,2,2,1,1,1,7,4,-0.5,-2.708333,-7.125,-6.583333,-6.458333,-7.416667,-6.208333,-3.416667,-0.958333
2016-05-16 06:00:00,0.0134,0.00938,0.0067,0.00402,0.0067,8,6,6.857143,7,2,0.0402,0.0402,0.0402,0.0335,0.0402,0.0402,0.0402,0.0402,0.0067,-0.0603,-6,-11,-15,-18,-17,-17,-17,-16,-14,6,3,-2,-2,-2,-3,-3,-3,3,-2.083333,-4.5,-6.708333,-11.125,-10.583333,-10.458333,-11.416667,-10.208333,-7.416667
2016-05-17 06:00:00,0.022333,0.0134,0.010529,0.008933,0.011805,7,6,6.571429,7,1,-0.0134,0.0268,0.0268,0.0268,0.0201,0.0268,0.0268,0.0268,0.0268,-0.0067,-4,-7,-12,-16,-19,-18,-18,-18,-17,1,5,2,-3,-3,-3,-4,-4,-4,-0.875,-3.083333,-5.5,-7.708333,-12.125,-11.583333,-11.458333,-12.416667,-11.208333
2016-05-18 06:00:00,0.029033,0.01742,0.0134,0.011613,0.015633,8,7,7.285714,7,1,-0.0067,-0.0201,0.0201,0.0201,0.0201,0.0134,0.0201,0.0201,0.0201,0.0201,-5,-3,-6,-11,-15,-18,-17,-17,-17,2,2,6,3,-2,-2,-2,-3,-3,-1.458333,0.125,-2.083333,-4.5,-6.708333,-11.125,-10.583333,-10.458333,-11.416667
2016-05-19 06:00:00,0.0268,0.02412,0.017229,0.00268,0.009571,10,6,8.428571,9,4,0.0134,0.0067,-0.0067,0.0335,0.0335,0.0335,0.0268,0.0335,0.0335,0.0335,-2,-3,-1,-4,-9,-13,-16,-15,-15,4,4,4,8,5,0,0,0,-1,1.583333,0.541667,2.125,-0.083333,-2.5,-4.708333,-9.125,-8.583333,-8.458333
2016-05-20 06:00:00,0.049133,0.04288,0.030629,0.006253,0.018505,11,10,10.714286,11,1,0.0603,0.0737,0.067,0.0536,0.0938,0.0938,0.0938,0.0871,0.0938,0.0938,-7,-1,-2,0,-3,-8,-12,-15,-14,5,5,5,5,9,6,1,1,1,-1.5,2.583333,1.541667,3.125,0.916667,-1.5,-3.708333,-8.125,-7.583333
2016-05-21 06:00:00,0.0469,0.03752,0.032543,0.00938,0.014357,15,10,12.428571,13,5,-0.0804,-0.0201,-0.0067,-0.0134,-0.0268,0.0134,0.0134,0.0134,0.0067,0.0134,-4,-3,3,2,4,1,-4,-8,-11,5,9,9,9,9,13,10,5,5,0.625,2.5,6.583333,5.541667,7.125,4.916667,2.5,0.291667,-4.125
2016-05-22 06:00:00,0.035733,0.03216,0.032543,0.003573,0.00319,15,11,13,13,4,-0.0134,-0.0938,-0.0335,-0.0201,-0.0268,-0.0402,0,0,0,-0.0067,-6,-4,-3,3,2,4,1,-4,-8,5,5,9,9,9,9,13,10,5,-1.083333,0.625,2.5,6.583333,5.541667,7.125,4.916667,2.5,0.291667
2016-05-23 06:00:00,0.004467,0.02814,0.0268,-0.023673,-0.022333,18,13,14.142857,13,5,0,-0.0134,-0.0938,-0.0335,-0.0201,-0.0268,-0.0402,0,0,0,-4,-3,-1,0,6,5,7,4,-1,7,8,8,12,12,12,12,16,13,1.458333,1.916667,3.625,5.5,9.583333,8.541667,10.125,7.916667,5.5
2016-05-24 06:00:00,0.004467,0.02412,0.024886,-0.019653,-0.020419,19,17,17.857143,18,2,0.0134,0.0134,0,-0.0804,-0.0201,-0.0067,-0.0134,-0.0268,0.0134,0.0134,-7,-3,-2,0,1,7,6,8,5,6,8,9,9,13,13,13,13,17,-1.666667,2.458333,2.916667,4.625,6.5,10.583333,9.541667,11.125,8.916667
2016-05-25 06:00:00,0.004467,0.00536,0.022014,-0.000893,-0.017548,20,17,18.714286,19,3,-0.0134,0,0,-0.0134,-0.0938,-0.0335,-0.0201,-0.0268,-0.0402,0,-9,-6,-2,-1,1,2,8,7,9,3,7,9,10,10,14,14,14,14,-3,-0.666667,3.458333,3.916667,5.625,7.5,11.583333,10.541667,12.125
2016-05-26 06:00:00,0.004467,0.00268,0.017229,0.001787,-0.012762,15,14,14.571429,15,1,0,-0.0134,0,0,-0.0134,-0.0938,-0.0335,-0.0201,-0.0268,-0.0402,-14,-14,-11,-7,-6,-4,-3,3,2,-1,-2,2,4,5,5,9,9,9,-7.291667,-8,-5.666667,-1.541667,-1.083333,0.625,2.5,6.583333,5.541667
2016-05-27 06:00:00,0,0.00268,0.003829,-0.00268,-0.003829,11,10,10.571429,11,1,0,0,-0.0134,0,0,-0.0134,-0.0938,-0.0335,-0.0201,-0.0268,-13,-18,-18,-15,-11,-10,-8,-7,-1,1,-5,-6,-2,0,1,1,5,5,-6.333333,-11.291667,-12,-9.666667,-5.541667,-5.083333,-3.375,-1.5,2.583333
2016-05-28 06:00:00,0,0.00268,0.001914,-0.00268,-0.001914,13,11,11.857143,12,2,0,0,0,-0.0134,0,0,-0.0134,-0.0938,-0.0335,-0.0201,-9,-11,-16,-16,-13,-9,-8,-6,-5,3,3,-3,-4,0,2,3,3,7,-1.75,-4.333333,-9.291667,-10,-7.666667,-3.541667,-3.083333,-1.375,0.5
2016-05-29 06:00:00,0,0,0.001914,0,-0.001914,12,10,10.714286,11,2,0,0,0,0,-0.0134,0,0,-0.0134,-0.0938,-0.0335,-8,-10,-12,-17,-17,-14,-10,-9,-7,1,2,2,-4,-5,-1,1,2,2,-2.708333,-2.75,-5.333333,-10.291667,-11,-8.666667,-4.541667,-4.083333,-2.375
2016-05-30 06:00:00,0,0,0.001914,0,-0.001914,18,15,15.571429,15,3,0,0,0,0,0,-0.0134,0,0,-0.0134,-0.0938,-4,-2,-4,-6,-11,-11,-8,-4,-3,8,7,8,8,2,1,5,7,8,1.75,3.291667,3.25,0.666667,-4.291667,-5,-2.666667,1.458333,1.916667
2016-05-31 06:00:00,0,0,0,0,0,21,19,20,20,2,0,0,0,0,0,0,-0.0134,0,0,-0.0134,-3,-1,1,-1,-3,-8,-8,-5,-1,6,11,10,11,11,5,4,8,10,1.375,4.75,6.291667,6.25,3.666667,-1.291667,-2,0.333333,4.458333
2016-06-01 06:00:00,0,0,0,0,0,19,16,17.285714,17,3,0,0,0,0,0,0,0,-0.0134,0,0,-10,-5,-3,-1,-3,-5,-10,-10,-7,2,4,9,8,9,9,3,2,6,-2.833333,-0.625,2.75,4.291667,4.25,1.666667,-3.291667,-4,-1.666667
2016-06-02 06:00:00,0,0,0,0,0,18,17,17.428571,17,1,0,0,0,0,0,0,0,0,-0.0134,0,-10,-11,-6,-4,-2,-4,-6,-11,-11,2,1,3,8,7,8,8,2,1,-1.625,-3.833333,-1.625,1.75,3.291667,3.25,0.666667,-4.291667,-5
2016-06-03 06:00:00,0,0,0,0,0,20,18,18.714286,19,2,0,0,0,0,0,0,0,0,0,-0.0134,-4,-8,-9,-4,-2,0,-2,-4,-9,3,4,3,5,10,9,10,10,4,-0.416667,0.375,-1.833333,0.375,3.75,5.291667,5.25,2.666667,-2.291667
2016-06-04 06:00:00,0,0,0,0,0,20,17,17.571429,17,3,0,0,0,0,0,0,0,0,0,0,-5,-4,-8,-9,-4,-2,0,-2,-4,3,3,4,3,5,10,9,10,10,-0.875,-0.416667,0.375,-1.833333,0.375,3.75,5.291667,5.25,2.666667
2016-06-05 06:00:00,0,0,0,0,0,18,13,14.571429,14,5,0,0,0,0,0,0,0,0,0,0,-9,-7,-6,-10,-11,-6,-4,-2,-4,2,1,1,2,1,3,8,7,8,-3.541667,-2.875,-2.416667,-1.625,-3.833333,-1.625,1.75,3.291667,3.25
2016-06-06 06:00:00,0.004467,0.00268,0.001914,0.001787,0.002552,18,15,16.285714,16,3,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,-8,-9,-7,-6,-10,-11,-6,-4,-2,5,2,1,1,2,1,3,8,7,-2.375,-3.541667,-2.875,-2.416667,-1.625,-3.833333,-1.625,1.75,3.291667
2016-06-07 06:00:00,0.004467,0.00268,0.001914,0.001787,0.002552,15,11,12.428571,12,4,-0.0134,0,0,0,0,0,0,0,0,0,-10,-11,-12,-10,-9,-13,-14,-9,-7,1,2,-1,-2,-2,-1,-2,0,5,-4.875,-5.375,-6.541667,-5.875,-5.416667,-4.625,-6.833333,-4.625,-1.25
2016-06-08 06:00:00,0.004467,0.00268,0.001914,0.001787,0.002552,14,8,9.857143,9,6,0,-0.0134,0,0,0,0,0,0,0,0,-6,-11,-12,-13,-11,-10,-14,-15,-10,5,0,1,-2,-3,-3,-2,-3,-1,-1.083333,-5.875,-6.375,-7.541667,-6.875,-6.416667,-5.625,-7.833333,-5.625
2016-06-09 06:00:00,0,0.00268,0.001914,-0.00268,-0.001914,17,11,13.142857,13,6,0,0,-0.0134,0,0,0,0,0,0,0,-7,-3,-8,-9,-10,-8,-7,-11,-12,9,8,3,4,1,0,0,1,0,0.625,1.916667,-2.875,-3.375,-4.541667,-3.875,-3.416667,-2.625,-4.833333
2016-06-10 06:00:00,0,0.00268,0.001914,-0.00268,-0.001914,14,12,13,13,2,0,0,0,-0.0134,0,0,0,0,0,0,-9,-10,-6,-11,-12,-13,-11,-10,-14,3,6,5,0,1,-2,-3,-3,-2,-3.041667,-2.375,-1.083333,-5.875,-6.375,-7.541667,-6.875,-6.416667,-5.625
2016-06-11 06:00:00,0.008933,0.00536,0.005743,0.003573,0.00319,12,10,11.285714,11,2,0.0268,0.0268,0.0268,0.0268,0.0134,0.0268,0.0268,0.0268,0.0268,0.0268,-8,-11,-12,-8,-13,-14,-15,-13,-12,3,1,4,3,-2,-1,-4,-5,-5,-3.375,-5.041667,-4.375,-3.083333,-7.875,-8.375,-9.541667,-8.875,-8.416667
2016-06-12 06:00:00,0.008933,0.00536,0.005743,0.003573,0.00319,13,5,7.714286,6,8,-0.0268,0,0,0,0,-0.0134,0,0,0,0,-6,-7,-10,-11,-7,-12,-13,-14,-12,6,4,2,5,4,-1,0,-3,-4,-0.541667,-2.375,-4.041667,-3.375,-2.083333,-6.875,-7.375,-8.541667,-7.875
2016-06-13 06:00:00,0.017867,0.01072,0.007657,0.007147,0.01021,10,6,7.285714,7,4,0.0268,0,0.0268,0.0268,0.0268,0.0268,0.0134,0.0268,0.0268,0.0268,-8,-9,-10,-13,-14,-10,-15,-16,-17,5,3,1,-1,2,1,-4,-3,-6,-2.541667,-3.541667,-5.375,-7.041667,-6.375,-5.083333,-9.875,-10.375,-11.541667
2016-06-14 06:00:00,0.008933,0.01072,0.007657,-0.001787,0.001276,12,12,12,12,0,-0.0268,0,-0.0268,0,0,0,0,-0.0134,0,0,-7,-6,-7,-8,-11,-12,-8,-13,-14,6,7,5,3,1,4,3,-2,-1,-1.583333,-0.541667,-1.541667,-3.375,-5.041667,-4.375,-3.083333,-7.875,-8.375
2016-06-15 06:00:00,0.008933,0.01072,0.007657,-0.001787,0.001276,14,13,13.142857,13,1,0,-0.0268,0,-0.0268,0,0,0,0,-0.0134,0,-1,-5,-4,-5,-6,-9,-10,-6,-11,2,8,9,7,5,3,6,5,0,1.083333,0.416667,1.458333,0.458333,-1.375,-3.041667,-2.375,-1.083333,-5.875
2016-06-16 06:00:00,0,0.00536,0.007657,-0.00536,-0.007657,17,11,13.285714,13,6,0,0,-0.0268,0,-0.0268,0,0,0,0,-0.0134,-2,2,-2,-1,-2,-3,-6,-7,-3,4,5,11,12,10,8,6,9,8,2,4.083333,3.416667,4.458333,3.458333,1.625,-0.041667,0.625,1.916667
2016-06-17 06:00:00,0,0.00536,0.007657,-0.00536,-0.007657,15,13,14,14,2,0,0,0,-0.0268,0,-0.0268,0,0,0,0,-7,-4,0,-4,-3,-4,-5,-8,-9,4,2,3,9,10,8,6,4,7,-1.291667,0,2.083333,1.416667,2.458333,1.458333,-0.375,-2.041667,-1.375
2016-06-18 06:00:00,0,0,0.003829,0,-0.003829,17,15,15.857143,16,2,0,0,0,0,-0.0268,0,-0.0268,0,0,0,-5,-5,-2,2,-2,-1,-2,-3,-6,4,6,4,5,11,12,10,8,6,-0.791667,0.708333,2,4.083333,3.416667,4.458333,3.458333,1.625,-0.041667
2016-06-19 06:00:00,0,0,0.003829,0,-0.003829,15,13,14.142857,14,2,0,0,0,0,0,-0.0268,0,-0.0268,0,0,-2,-7,-7,-4,0,-4,-3,-4,-5,1,2,4,2,3,9,10,8,6,0.083333,-2.791667,-1.291667,0,2.083333,1.416667,2.458333,1.458333,-0.375
2016-06-20 06:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,16,10,12.285714,12,6,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,-0.0201,0.0067,-0.0201,0.0067,-5,-1,-6,-6,-3,1,-3,-2,-3,4,2,3,5,3,4,10,11,9,-0.708333,1.083333,-1.791667,-0.291667,1,3.083333,2.416667,3.458333,2.458333
2016-06-21 06:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,15,10,12.428571,12,5,-0.0067,0,0,0,0,0,0,-0.0268,0,-0.0268,-6,-6,-2,-7,-7,-4,0,-4,-3,5,3,1,2,4,2,3,9,10,-1.791667,-1.708333,0.083333,-2.791667,-1.291667,0,2.083333,1.416667,2.458333
2016-06-22 06:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,15,14,14.857143,15,1,0,-0.0067,0,0,0,0,0,0,-0.0268,0,-7,-6,-6,-2,-7,-7,-4,0,-4,5,5,3,1,2,4,2,3,9,-1.708333,-1.791667,-1.708333,0.083333,-2.791667,-1.291667,0,2.083333,1.416667
2016-06-23 06:00:00,0,0.00134,0.000957,-0.00134,-0.000957,19,13,15,14,6,0,0,-0.0067,0,0,0,0,0,0,-0.0268,-1,-3,-2,-2,2,-3,-3,0,4,7,9,9,7,5,6,8,6,7,2.541667,2.291667,2.208333,2.291667,4.083333,1.208333,2.708333,4,6.083333
2016-06-24 06:00:00,0,0.00134,0.000957,-0.00134,-0.000957,22,16,18.285714,18,6,0,0,0,-0.0067,0,0,0,0,0,0,-5,2,0,1,1,5,0,0,3,9,10,12,12,10,8,9,11,9,0.916667,5.541667,5.291667,5.208333,5.291667,7.083333,4.208333,5.708333,7
2016-06-25 06:00:00,0,0,0.000957,0,-0.000957,23,19,20.571429,20,4,0,0,0,0,-0.0067,0,0,0,0,0,-7,-4,3,1,2,2,6,1,1,7,10,11,13,13,11,9,10,12,-1.166667,1.916667,6.541667,6.291667,6.208333,6.291667,8.083333,5.208333,6.708333
2016-06-26 06:00:00,0,0,0.000957,0,-0.000957,24,19,20.857143,21,5,0,0,0,0,0,-0.0067,0,0,0,0,-8,-6,-3,4,2,3,3,7,2,5,8,11,12,14,14,12,10,11,-1.666667,-0.166667,2.916667,7.541667,7.291667,7.208333,7.291667,9.083333,6.208333
2016-06-27 06:00:00,0,0,0,0,0,20,17,19,19,3,0,0,0,0,0,0,-0.0067,0,0,0,-13,-12,-10,-7,0,-2,-1,-1,3,1,1,4,7,8,10,10,8,6,-4,-5.666667,-4.166667,-1.083333,3.541667,3.291667,3.208333,3.291667,5.083333
2016-06-28 06:00:00,0,0,0,0,0,17,10,12.285714,11,7,0,0,0,0,0,0,0,-0.0067,0,0,-5,-16,-15,-13,-10,-3,-5,-4,-4,5,-2,-2,1,4,5,7,7,5,-1.375,-7,-8.666667,-7.166667,-4.083333,0.541667,0.291667,0.208333,0.291667
2016-06-29 06:00:00,0,0,0,0,0,17,11,13.285714,13,6,0,0,0,0,0,0,0,0,-0.0067,0,-5,-5,-16,-15,-13,-10,-3,-5,-4,7,5,-2,-2,1,4,5,7,7,-0.541667,-1.375,-7,-8.666667,-7.166667,-4.083333,0.541667,0.291667,0.208333
2016-06-30 06:00:00,0,0,0,0,0,15,11,13.285714,13,4,0,0,0,0,0,0,0,0,0,-0.0067,-4,-7,-7,-18,-17,-15,-12,-5,-7,4,5,3,-4,-4,-1,2,3,5,-0.083333,-2.541667,-3.375,-9,-10.666667,-9.166667,-6.083333,-1.458333,-1.708333
2016-07-01 06:00:00,0,0,0,0,0,18,10,12.428571,11,8,0,0,0,0,0,0,0,0,0,0,-6,-1,-4,-4,-15,-14,-12,-9,-2,7,7,8,6,-1,-1,2,5,6,0.458333,2.916667,0.458333,-0.375,-6,-7.666667,-6.166667,-3.083333,1.541667
2016-07-02 06:00:00,0,0,0,0,0,20,13,15.857143,15,7,0,0,0,0,0,0,0,0,0,0,-5,-4,1,-2,-2,-13,-12,-10,-7,10,9,9,10,8,1,1,4,7,1.041667,2.458333,4.916667,2.458333,1.625,-4,-5.666667,-4.166667,-1.083333
2016-07-03 06:00:00,0,0,0,0,0,21,17,18.285714,18,4,0,0,0,0,0,0,0,0,0,0,-5,-4,-3,2,-1,-1,-12,-11,-9,8,11,10,10,11,9,2,2,5,0.25,2.041667,3.458333,5.916667,3.458333,2.625,-3,-4.666667,-3.166667
2016-07-04 06:00:00,0,0,0,0,0,14,11,11.857143,12,3,0,0,0,0,0,0,0,0,0,0,-12,-12,-11,-10,-5,-8,-8,-19,-18,1,1,4,3,3,4,2,-5,-5,-4.375,-6.75,-4.958333,-3.541667,-1.083333,-3.541667,-4.375,-10,-11.666667
2016-07-05 06:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,14,9,11.142857,11,5,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,-6,-12,-12,-11,-10,-5,-8,-8,-19,4,1,1,4,3,3,4,2,-5,-1,-4.375,-6.75,-4.958333,-3.541667,-1.083333,-3.541667,-4.375,-10
2016-07-06 06:00:00,0.002233,0.00134,0.000957,0.000893,0.001276,15,9,11.428571,11,6,-0.0067,0,0,0,0,0,0,0,0,0,-5,-5,-11,-11,-10,-9,-4,-7,-7,6,5,2,2,5,4,4,5,3,-0.25,0,-3.375,-5.75,-3.958333,-2.541667,-0.083333,-2.541667,-3.375
2016-07-07 06:00:00,0.004467,0.00268,0.001914,0.001787,0.002552,15,13,14.142857,14,2,0.0067,0,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,-9,-5,-5,-11,-11,-10,-9,-4,-7,6,6,5,2,2,5,4,4,5,-2.125,-0.25,0,-3.375,-5.75,-3.958333,-2.541667,-0.083333,-2.541667
2016-07-08 06:00:00,0.004467,0.00402,0.002871,0.000447,0.001595,13,11,12.428571,13,2,0,0.0067,0,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,-4,-11,-7,-7,-13,-13,-12,-11,-6,0,4,4,3,0,0,3,2,2,-1.375,-4.125,-2.25,-2,-5.375,-7.75,-5.958333,-4.541667,-2.083333
2016-07-09 06:00:00,0.004467,0.00402,0.002871,0.000447,0.001595,16,12,13.428571,13,4,-0.0067,-0.0067,0,-0.0067,0,0,0,0,0,0,-4,-1,-8,-4,-4,-10,-10,-9,-8,5,3,7,7,6,3,3,6,5,0.541667,1.625,-1.125,0.75,1,-2.375,-4.75,-2.958333,-1.541667
2016-07-10 06:00:00,0.002233,0.00268,0.002871,-0.000447,-0.000638,15,14,14.285714,14,1,0,-0.0067,-0.0067,0,-0.0067,0,0,0,0,0,-9,-5,-2,-9,-5,-5,-11,-11,-10,3,4,2,6,6,5,2,2,5,-3.25,-0.458333,0.625,-2.125,-0.25,0,-3.375,-5.75,-3.958333
2016-07-11 06:00:00,0,0.00268,0.002871,-0.00268,-0.002871,16,15,15.285714,15,1,0,0,-0.0067,-0.0067,0,-0.0067,0,0,0,0,-3,-8,-4,-1,-8,-4,-4,-10,-10,3,4,5,3,7,7,6,3,3,0.083333,-2.25,0.541667,1.625,-1.125,0.75,1,-2.375,-4.75
2016-07-12 06:00:00,0,0.00134,0.001914,-0.00134,-0.001914,22,19,20.428571,20,3,0,0,0,-0.0067,-0.0067,0,-0.0067,0,0,0,-6,3,-2,2,5,-2,2,2,-4,7,9,10,11,9,13,13,12,9,0.75,6.083333,3.75,6.541667,7.625,4.875,6.75,7,3.625
2016-07-13 06:00:00,0,0,0.001914,0,-0.001914,19,14,15.571429,14,5,0,0,0,0,-0.0067,-0.0067,0,-0.0067,0,0,-8,-9,0,-5,-1,2,-5,-1,-1,2,4,6,7,8,6,10,10,9,-3.583333,-2.25,3.083333,0.75,3.541667,4.625,1.875,3.75,4
2016-07-14 06:00:00,0,0,0.000957,0,-0.000957,17,13,14.857143,15,4,0,0,0,0,0,-0.0067,-0.0067,0,-0.0067,0,-7,-10,-11,-2,-7,-3,0,-7,-3,3,0,2,4,5,6,4,8,8,-2.416667,-5.583333,-4.25,1.083333,-1.25,1.541667,2.625,-0.125,1.75
2016-07-15 06:00:00,0,0,0,0,0,15,14,14.428571,14,1,0,0,0,0,0,0,-0.0067,-0.0067,0,-0.0067,-7,-9,-12,-13,-4,-9,-5,-2,-9,2,1,-2,0,2,3,4,2,6,-2.875,-4.416667,-7.583333,-6.25,-0.916667,-3.25,-0.458333,0.625,-2.125
2016-07-16 06:00:00,0,0,0,0,0,14,14,14,14,0,0,0,0,0,0,0,0,-0.0067,-0.0067,0,-1,-8,-10,-13,-14,-5,-10,-6,-3,2,1,0,-3,-1,1,2,3,1,0.166667,-3.875,-5.416667,-8.583333,-7.25,-1.916667,-4.25,-1.458333,-0.375
2016-07-17 06:00:00,0,0,0,0,0,14,13,13.571429,14,1,0,0,0,0,0,0,0,0,-0.0067,-0.0067,-2,-1,-8,-10,-13,-14,-5,-10,-6,0,2,1,0,-3,-1,1,2,3,-0.958333,0.166667,-3.875,-5.416667,-8.583333,-7.25,-1.916667,-4.25,-1.458333
2016-07-18 06:00:00,0,0,0,0,0,18,17,17.142857,17,1,0,0,0,0,0,0,0,0,0,-0.0067,-5,2,3,-4,-6,-9,-10,-1,-6,5,4,6,5,4,1,3,5,6,-0.125,3.041667,4.166667,0.125,-1.416667,-4.583333,-3.25,2.083333,-0.25
2016-07-19 06:00:00,0,0,0,0,0,15,13,14,14,2,0,0,0,0,0,0,0,0,0,0,-6,-8,-1,0,-7,-9,-12,-13,-4,1,2,1,3,2,1,-2,0,2,-3,-3.125,0.041667,1.166667,-2.875,-4.416667,-7.583333,-6.25,-0.916667
2016-07-20 04:00:00,0,0,0,0,0,16,15,15.8,16,1,0,0,0,0,0,0,0,0,0,0,-2,-5,-7,0,1,-6,-8,-11,-12,2,3,3,3,4,3,2,2,1,0,-1.666667,-2.458333,1.083333,2.208333,-1.833333,-3.5,-6.041667,-5.708333
2016-07-21 05:00:00,0,0,0,0,0,13,9,11,11,4,0,0,0,0,0,0,0,0,0,0,-8,-5,-8,-10,-3,-2,-9,-11,-14,-1,0,-2,0,0,1,0,-1,-4,-4.5,-2.708333,-5.166667,-5,-1.875,-0.916667,-4.916667,-6.458333,-9.708333
